,income,recency,mnt_gold_prods,num_web_visits_month,age,customer_days,mnt_total,marital_status,education_status,kids,favorite_product_type_perc,favorite_product_type,accepted_cmps,purchases,favorite_purchase_channel_perc,favorite_purchase_channel
1637,43602.0,45,19,6,54,2329,49,single,graduation,2,0.3877551020408163,wines,0,9,0.3333333333333333,deals
1638,33996.0,46,6,4,31,2450,65,single,phd,0,0.6153846153846154,wines,0,6,0.5,store
1639,41473.0,80,9,7,35,2534,67,single,2n cycle,1,0.31343283582089554,wines,0,6,0.5,store
1640,63246.0,60,7,4,53,2472,765,married,phd,2,0.7751633986928105,wines,0,22,0.5454545454545454,store
1641,36732.0,71,7,2,61,2341,40,married,phd,2,0.525,wines,0,9,0.4444444444444444,store
1642,69084.0,43,30,8,50,2381,1556,married,phd,1,0.7589974293059126,wines,0,25,0.52,store
1643,77766.0,97,27,6,53,2651,1502,married,phd,1,0.6684420772303595,wines,2,34,0.3235294117647059,web
1644,37929.0,49,10,7,35,2493,255,single,phd,0,0.792156862745098,wines,3,13,0.38461538461538464,store
1645,86610.0,66,53,2,69,2456,1550,together,graduation,0,0.49548387096774194,meat,0,18,0.3333333333333333,catalog
1646,80141.0,20,40,6,34,2693,2051,married,master,0,0.5772793759141882,wines,2,22,0.45454545454545453,store
1647,72635.0,54,107,3,65,2550,874,married,2n cycle,0,0.4462242562929062,wines,1,21,0.38095238095238093,catalog
1648,69016.0,61,161,5,50,2743,1372,married,graduation,1,0.5291545189504373,wines,0,34,0.38235294117647056,store
1649,20193.0,18,9,4,29,2737,73,together,2n cycle,0,0.3287671232876712,fish,0,7,0.5714285714285714,store
1650,27573.0,45,15,8,45,2620,229,married,graduation,1,0.48034934497816595,meat,0,14,0.35714285714285715,web
1651,15862.0,26,10,8,41,2526,26,single,basic,1,0.4230769230769231,fish,0,5,0.6,store
1652,49544.0,0,23,7,44,2661,381,married,phd,1,0.8083989501312336,wines,0,16,0.5,store
1653,33228.0,28,5,7,40,2316,66,married,graduation,1,0.4696969696969697,meat,0,6,0.5,store
1654,70440.0,49,88,3,42,2423,1484,together,graduation,0,0.46495956873315364,wines,1,23,0.43478260869565216,catalog
1655,38232.0,84,33,5,49,2322,89,together,graduation,2,0.48314606741573035,wines,0,11,0.36363636363636365,deals
1656,22554.0,38,4,5,65,2762,37,married,phd,2,0.7297297297297297,wines,0,10,0.4,deals
1657,23536.0,53,1,3,37,2184,9,married,phd,1,0.6666666666666666,wines,0,4,0.75,store
1658,49413.0,88,46,5,68,2406,258,married,graduation,1,0.7945736434108527,wines,0,13,0.38461538461538464,store
1659,42231.0,99,4,5,51,2255,33,married,graduation,2,0.7272727272727273,wines,0,5,0.6,store
1660,78789.0,12,83,2,40,2849,1671,divorced,master,0,0.5086774386594853,meat,1,16,0.375,catalog
1661,56534.0,35,46,8,52,2500,769,together,graduation,1,0.8985695708712613,wines,3,25,0.4,web
1662,58350.0,5,80,6,49,2700,921,single,graduation,1,0.5352877307274702,wines,0,27,0.4444444444444444,store
1663,81217.0,77,84,1,31,2504,1073,single,graduation,0,0.4594594594594595,wines,0,22,0.5,store
1664,49090.0,45,100,7,69,2504,588,single,graduation,1,0.8401360544217688,wines,0,21,0.42857142857142855,store
1665,61787.0,71,85,5,33,2517,1234,divorced,master,0,0.5032414910858996,wines,0,19,0.42105263157894735,web
1666,18169.0,40,7,8,35,2654,14,married,phd,1,0.6428571428571429,wines,0,4,0.5,store
1667,24336.0,82,12,7,39,2830,19,single,2n cycle,1,0.42105263157894735,fish,0,4,0.5,store
1668,18222.0,70,14,8,30,2704,53,married,graduation,0,0.3584905660377358,meat,0,6,0.5,store
1669,62335.0,87,26,2,68,2561,682,divorced,graduation,1,0.3563049853372434,wines,0,21,0.6190476190476191,store
1670,42033.0,95,7,7,49,2807,18,together,2n cycle,2,0.6111111111111112,wines,0,4,0.5,store
1671,86580.0,72,20,1,37,2646,726,married,phd,0,0.7327823691460055,wines,1,11,0.45454545454545453,store
1672,41437.0,5,1,7,63,2804,31,divorced,phd,2,0.9354838709677419,wines,0,5,0.6,store
1673,73705.0,86,107,5,69,2275,1588,widow,master,2,0.3853904282115869,wines,0,25,0.36,web
1674,61064.0,80,180,6,44,2826,900,married,graduation,1,0.43,wines,0,28,0.39285714285714285,store
1675,38452.0,62,2,7,65,2250,70,married,master,2,0.8,wines,0,9,0.3333333333333333,deals
1676,18358.0,49,4,7,31,2380,53,single,graduation,1,0.3584905660377358,meat,0,10,0.4,store
1677,55012.0,85,13,5,47,2259,647,together,phd,1,0.8995363214837713,wines,0,25,0.36,store
1678,9722.0,7,42,8,47,2794,61,together,basic,1,0.2786885245901639,fruits,1,11,0.36363636363636365,deals
1679,38175.0,6,3,7,36,2438,150,married,phd,1,0.4666666666666667,wines,0,11,0.36363636363636365,store
1680,58656.0,25,12,6,64,2806,1208,together,master,1,0.7963576158940397,wines,1,32,0.40625,store
1681,52117.0,55,20,7,55,2841,259,together,graduation,1,0.43243243243243246,wines,0,13,0.38461538461538464,web
1682,64813.0,81,52,5,42,2337,693,married,graduation,1,0.4227994227994228,wines,0,20,0.5,store
1683,54222.0,98,7,3,47,2279,257,married,phd,1,0.77431906614786,wines,0,12,0.4166666666666667,store
1684,83512.0,31,101,1,34,2171,2056,married,graduation,0,0.5155642023346303,wines,5,22,0.45454545454545453,store
1685,77520.0,30,58,4,61,2464,1468,married,master,1,0.6403269754768393,wines,4,23,0.34782608695652173,web
1686,41154.0,98,7,5,42,2605,62,together,graduation,1,0.7096774193548387,wines,0,6,0.6666666666666666,store
1687,80398.0,92,26,3,54,2755,1571,married,graduation,0,0.5957988542329726,meat,1,26,0.46153846153846156,store
1688,18746.0,41,20,6,28,2190,44,single,basic,1,0.2727272727272727,fish,0,8,0.375,web
1689,35196.0,68,187,8,36,2752,310,together,graduation,1,0.45483870967741935,meat,0,18,0.3333333333333333,deals
1690,60230.0,78,40,5,64,2564,1027,single,graduation,1,0.5063291139240507,wines,0,17,0.35294117647058826,web
1691,22108.0,46,6,7,43,2211,25,married,graduation,2,0.36,meat,0,7,0.42857142857142855,store
1692,44392.0,71,29,7,46,2456,182,together,graduation,2,0.47802197802197804,wines,0,14,0.35714285714285715,deals
1693,55424.0,6,107,6,44,2740,770,married,phd,1,0.6,wines,2,25,0.36,store
1694,17688.0,82,2,8,41,2691,9,married,graduation,1,0.3333333333333333,fish,0,4,0.5,store
1695,92491.0,71,22,3,37,2583,2012,married,phd,0,0.4865805168986084,wines,4,25,0.48,store
1696,90273.0,32,111,2,29,2356,1880,single,graduation,0,0.45372340425531915,meat,4,19,0.3684210526315789,store
1697,82571.0,28,79,2,58,2247,1607,widow,phd,0,0.5357809583074051,wines,1,24,0.5416666666666666,store
1698,38513.0,20,18,8,38,2311,306,single,phd,1,0.5620915032679739,wines,1,17,0.35294117647058826,web
1699,16653.0,10,7,6,41,2231,62,single,master,1,0.5,meat,1,9,0.3333333333333333,deals
1700,42586.0,7,0,8,65,2767,252,together,graduation,2,0.7698412698412699,wines,1,16,0.375,store
1701,23529.0,67,20,6,55,2697,34,single,basic,1,0.38235294117647056,meat,0,5,0.4,store
1702,74881.0,48,54,5,59,2637,910,together,master,2,0.554945054945055,wines,0,27,0.4444444444444444,store
1703,71107.0,61,195,4,69,2656,1132,married,graduation,1,0.4708480565371025,wines,0,28,0.4642857142857143,store
1704,46910.0,36,6,6,56,2257,62,together,phd,2,0.7741935483870968,wines,0,7,0.42857142857142855,store
1705,18690.0,77,19,8,61,2707,41,married,graduation,0,0.5609756097560976,fish,0,5,0.4,store
1706,37244.0,90,25,7,65,2587,30,divorced,graduation,2,0.6,wines,1,5,0.4,store
1707,82427.0,35,107,1,54,2268,1349,together,graduation,0,0.37731653076352856,meat,1,21,0.5714285714285714,store
1708,75342.0,38,26,4,62,2578,537,single,2n cycle,1,0.37988826815642457,wines,0,18,0.5555555555555556,store
1709,70044.0,46,14,5,66,2655,1490,divorced,graduation,1,0.7201342281879195,wines,0,26,0.38461538461538464,catalog
1710,79146.0,33,16,6,53,2225,548,single,graduation,2,0.4470802919708029,wines,0,19,0.42105263157894735,web
1711,77437.0,70,29,1,57,2374,1096,married,graduation,0,0.5109489051094891,wines,1,23,0.5652173913043478,store
1712,54984.0,51,6,7,61,2195,352,married,graduation,1,0.4914772727272727,wines,1,17,0.35294117647058826,web
1713,42403.0,18,3,8,49,2359,39,married,phd,1,0.5641025641025641,wines,0,5,0.6,store
1714,55761.0,97,32,6,56,2225,152,together,graduation,1,0.8947368421052632,wines,1,10,0.4,web
1715,37292.0,32,66,8,37,2596,394,together,graduation,1,0.6979695431472082,wines,0,19,0.3157894736842105,web
1716,45576.0,9,25,8,75,2191,120,single,phd,0,0.4666666666666667,wines,1,8,0.375,web
1717,70321.0,6,191,4,73,2688,1185,together,graduation,0,0.6337552742616034,meat,1,25,0.52,store
1718,58086.0,80,15,8,51,2684,777,divorced,phd,1,0.9111969111969112,wines,0,23,0.4782608695652174,web
1719,81795.0,74,88,2,68,2770,1294,married,graduation,0,0.535548686244204,meat,0,23,0.4782608695652174,catalog
1720,28389.0,49,8,7,73,2745,20,together,basic,0,0.35,fish,0,4,0.5,store
1721,66835.0,21,141,2,74,2433,892,married,master,0,0.695067264573991,wines,0,24,0.5416666666666666,store
1722,69901.0,95,149,5,51,2555,733,divorced,graduation,1,0.4256480218281037,wines,0,23,0.43478260869565216,store
1723,80360.0,56,43,2,71,2642,2188,married,phd,0,0.6823583180987203,wines,3,15,0.3333333333333333,store
1724,63342.0,48,21,6,59,2780,1080,together,phd,1,0.85,wines,2,19,0.42105263157894735,web
1725,44989.0,26,106,6,46,2814,263,married,graduation,1,0.40304182509505704,meat,0,16,0.3125,deals
1726,31859.0,3,11,7,40,2281,37,single,2n cycle,1,0.40540540540540543,fish,0,5,0.6,store
1727,51569.0,39,34,8,71,2661,433,widow,phd,1,0.8775981524249422,wines,2,19,0.3684210526315789,web
1728,30372.0,33,7,7,49,2710,37,widow,graduation,2,0.40540540540540543,wines,0,8,0.375,deals
1729,16014.0,42,7,3,41,2628,31,single,basic,2,0.2903225806451613,fruits,0,10,0.4,deals
1730,41120.0,80,24,6,52,2394,57,married,graduation,2,0.42105263157894735,wines,0,9,0.3333333333333333,deals
1731,39763.0,9,16,9,49,2488,151,single,master,1,0.5298013245033113,wines,1,10,0.5,web
1732,38725.0,52,5,4,65,2209,40,married,phd,2,0.775,wines,0,7,0.5714285714285714,store
1733,77981.0,78,60,5,48,2558,604,married,graduation,1,0.33774834437086093,meat,0,21,0.3333333333333333,web
1734,62905.0,68,59,4,56,2451,563,married,2n cycle,1,0.29484902309058614,wines,0,20,0.4,store
1735,13533.0,45,17,7,41,2635,31,divorced,2n cycle,1,0.3870967741935484,wines,0,7,0.42857142857142855,store
1736,59481.0,47,58,2,45,2408,403,together,graduation,1,0.44168734491315137,wines,0,16,0.5,store
1737,72117.0,34,50,5,43,2472,1023,married,graduation,1,0.6911045943304008,wines,0,26,0.34615384615384615,web
1738,21955.0,81,11,6,34,2454,44,married,2n cycle,1,0.38636363636363635,fish,0,8,0.375,store
1739,67131.0,72,62,6,64,2619,914,married,graduation,1,0.5087527352297593,wines,0,26,0.46153846153846156,store
1740,36802.0,23,1,5,40,2172,19,single,phd,1,0.8421052631578947,wines,0,5,0.6,store
1741,71853.0,29,32,1,38,2576,1117,together,graduation,0,0.36974037600716203,meat,0,17,0.47058823529411764,catalog
1742,28249.0,80,10,6,59,2173,33,married,basic,0,0.42424242424242425,sweet,0,6,0.5,store
1743,47808.0,30,72,7,45,2411,152,married,master,1,0.8092105263157895,wines,1,10,0.3,web
1744,25509.0,15,11,9,46,2808,90,divorced,phd,1,0.4444444444444444,wines,1,9,0.3333333333333333,deals
1745,51012.0,86,24,6,74,2596,185,married,phd,0,0.5513513513513514,wines,0,10,0.4,web
1746,70596.0,68,26,2,35,2791,942,single,graduation,0,0.5668789808917197,meat,0,21,0.5714285714285714,store
1747,85431.0,54,53,0,68,2545,1112,together,phd,0,0.4154676258992806,meat,0,17,0.4117647058823529,catalog
1748,42664.0,44,0,6,53,2262,24,married,graduation,1,0.875,wines,0,5,0.6,store
1749,42586.0,7,0,8,65,2767,252,together,graduation,2,0.7698412698412699,wines,1,16,0.375,store
1750,29760.0,87,17,8,35,2828,148,single,graduation,1,0.4594594594594595,meat,0,12,0.3333333333333333,deals
1751,28973.0,59,12,8,43,2783,257,married,phd,0,0.8015564202334631,wines,0,13,0.38461538461538464,web
1752,39435.0,16,13,7,47,2486,89,together,phd,1,0.797752808988764,wines,0,7,0.42857142857142855,web
1753,65370.0,1,29,1,36,2491,432,married,2n cycle,0,0.3194444444444444,fish,0,19,0.6842105263157895,store
1754,20194.0,64,15,6,41,2718,32,single,basic,1,0.34375,fish,0,7,0.42857142857142855,store
1755,42473.0,72,25,5,44,2291,119,single,phd,2,0.7815126050420168,wines,0,10,0.4,store
1756,64590.0,98,30,6,52,2782,1308,married,graduation,0,0.7033639143730887,wines,0,24,0.4166666666666667,store
1757,71232.0,91,17,7,61,2372,900,together,graduation,1,0.7255555555555555,wines,0,25,0.44,web
1758,34600.0,8,15,8,49,2703,303,together,graduation,2,0.6567656765676567,wines,1,17,0.29411764705882354,deals
1759,46904.0,20,31,8,53,2762,222,single,graduation,2,0.6891891891891891,wines,0,14,0.35714285714285715,web
1760,49094.0,6,69,6,47,2805,433,married,graduation,1,0.8683602771362586,wines,0,20,0.3,web
1761,36075.0,54,30,6,37,2361,89,together,graduation,1,0.5168539325842697,wines,0,7,0.5714285714285714,store
1762,60839.0,72,128,8,41,2829,1122,together,2n cycle,2,0.5347593582887701,wines,0,29,0.4482758620689655,deals
1763,77298.0,46,79,3,41,2398,890,together,graduation,1,0.47752808988764045,wines,0,24,0.4583333333333333,store
1764,34026.0,11,17,5,70,2487,59,together,graduation,2,0.3050847457627119,wines,0,9,0.3333333333333333,deals
1765,48918.0,21,1,4,57,2237,61,single,phd,2,0.8524590163934426,wines,0,7,0.5714285714285714,store
1766,82122.0,89,100,1,58,2477,1282,together,2n cycle,0,0.5725429017160687,wines,1,26,0.5,store
1767,37697.0,82,8,6,44,2301,76,single,graduation,1,0.4473684210526316,wines,0,7,0.42857142857142855,store
1768,34074.0,69,67,6,68,2510,188,together,graduation,2,0.7180851063829787,wines,1,14,0.35714285714285715,deals
1769,28520.0,55,20,6,60,2539,23,married,master,2,0.4782608695652174,wines,0,5,0.4,store
1770,62535.0,13,52,3,65,2428,346,single,graduation,1,0.47109826589595377,wines,0,14,0.5714285714285714,store
1771,36273.0,80,9,6,43,2233,67,single,master,1,0.44776119402985076,meat,0,8,0.375,web
1772,63404.0,97,17,4,56,2182,885,together,graduation,2,0.8293785310734463,wines,1,15,0.4,web
1773,75774.0,27,56,4,39,2217,767,together,2n cycle,1,0.44328552803129073,wines,0,21,0.38095238095238093,store
1774,78416.0,99,183,3,44,2161,996,together,graduation,1,0.45481927710843373,wines,0,26,0.38461538461538464,store
1775,75702.0,87,37,6,46,2782,1884,together,graduation,1,0.5695329087048833,wines,1,29,0.4482758620689655,store
1776,59385.0,85,36,5,69,2586,149,together,master,2,0.9060402684563759,wines,0,10,0.4,store
1777,37070.0,30,39,7,54,2625,394,single,graduation,2,0.5862944162436549,wines,1,23,0.391304347826087,deals
1778,44689.0,82,11,7,69,2329,23,married,graduation,2,0.782608695652174,wines,1,6,0.3333333333333333,deals
1779,53977.0,21,82,5,62,2545,825,together,graduation,1,0.7515151515151515,wines,0,27,0.4444444444444444,store
1780,7144.0,92,291,0,54,2363,125,single,phd,2,0.648,wines,0,25,0.92,web
1781,18701.0,95,10,5,56,2549,34,single,graduation,2,0.35294117647058826,wines,0,10,0.4,deals
1782,90369.0,2,17,1,64,2221,1571,married,graduation,0,0.6244430299172502,meat,1,17,0.35294117647058826,catalog
1783,63159.0,74,37,3,46,2760,1760,single,phd,0,0.5482954545454546,wines,1,17,0.47058823529411764,store
1784,37758.0,49,1,8,54,2792,39,together,graduation,2,0.6923076923076923,wines,0,6,0.5,store
1785,46757.0,71,122,9,57,2749,1021,single,phd,1,0.7610186092066601,wines,0,21,0.3333333333333333,store
1786,79734.0,72,17,1,51,2160,897,married,master,0,0.6376811594202898,wines,1,14,0.42857142857142855,store
1787,63207.0,68,70,7,28,2684,1432,together,graduation,0,0.39455307262569833,meat,1,12,0.5,store
1788,72071.0,4,150,2,66,2659,1188,divorced,graduation,1,0.44696969696969696,wines,0,20,0.4,store
1789,21840.0,80,1,9,37,2502,26,together,phd,1,0.6538461538461539,wines,0,5,0.6,store
1790,58582.0,15,42,5,38,2433,721,together,2n cycle,1,0.5575589459084604,wines,1,22,0.4090909090909091,web
1791,72282.0,70,153,7,69,2504,1178,single,graduation,0,0.42699490662139217,wines,1,22,0.4090909090909091,store
1792,50387.0,91,34,5,64,2461,491,married,graduation,2,0.7515274949083504,wines,0,19,0.42105263157894735,store
1793,32583.0,10,1,7,59,2173,8,together,phd,2,0.625,wines,0,4,0.5,store
1794,62568.0,99,61,4,58,2242,892,together,graduation,1,0.4461883408071749,meat,1,16,0.3125,web
1795,44635.0,25,3,7,49,2420,65,divorced,master,2,0.8615384615384616,wines,0,7,0.42857142857142855,store
1796,33316.0,34,12,6,49,2427,119,single,master,2,0.6638655462184874,wines,0,10,0.4,store
1797,63967.0,57,162,2,52,2483,720,married,graduation,1,0.5375,wines,0,23,0.5217391304347826,store
1798,52513.0,84,232,7,42,2822,917,together,2n cycle,0,0.40021810250817885,wines,0,25,0.36,web
1799,25293.0,51,9,8,51,2446,28,married,graduation,1,0.5357142857142857,wines,0,5,0.4,store
1800,54111.0,97,50,5,55,2467,338,widow,phd,1,0.7899408284023669,wines,0,15,0.4,store
1801,78394.0,13,166,2,34,2658,1262,together,graduation,0,0.5522979397781299,meat,1,16,0.375,catalog
1802,80739.0,92,92,1,62,2561,1541,married,master,0,0.47761194029850745,meat,0,24,0.4583333333333333,catalog
1803,22669.0,30,48,9,45,2562,125,together,master,1,0.296,fish,1,10,0.4,web
1804,29236.0,30,9,9,33,2423,90,single,graduation,1,0.4111111111111111,wines,0,9,0.4444444444444444,web
1805,44911.0,11,31,7,61,2630,184,together,graduation,1,0.8641304347826086,wines,0,12,0.3333333333333333,web
1806,54693.0,72,35,6,58,2656,894,married,phd,1,0.767337807606264,wines,0,31,0.41935483870967744,store
1807,48186.0,39,34,7,46,2260,185,together,graduation,1,0.5243243243243243,wines,0,12,0.3333333333333333,web
1808,54809.0,0,22,4,43,2450,152,married,graduation,2,0.4144736842105263,wines,1,12,0.4166666666666667,store
1809,41580.0,15,3,5,42,2725,89,together,graduation,2,0.6292134831460674,wines,0,9,0.3333333333333333,deals
1810,80336.0,12,66,1,50,2452,986,married,phd,0,0.46247464503042596,meat,0,25,0.52,store
1811,47743.0,56,20,6,63,2623,255,married,graduation,1,0.7764705882352941,wines,1,14,0.42857142857142855,store
1812,62972.0,39,192,6,65,2854,395,married,2n cycle,1,0.7924050632911392,wines,0,16,0.4375,web
1813,57333.0,55,176,6,66,2804,1486,divorced,phd,1,0.6332436069986541,wines,1,33,0.3333333333333333,deals
1814,32313.0,60,7,9,38,2662,152,together,phd,1,0.5657894736842105,wines,0,11,0.36363636363636365,web
1815,84953.0,73,72,2,67,2550,952,widow,master,0,0.6323529411764706,meat,4,18,0.5555555555555556,catalog
1816,27071.0,90,3,6,52,2226,32,divorced,master,1,0.59375,meat,0,7,0.42857142857142855,store
1817,68148.0,86,85,2,63,2461,957,together,master,0,0.4263322884012539,meat,0,15,0.4,store
1818,65735.0,37,11,7,55,2363,384,together,master,2,0.6223958333333334,wines,0,19,0.3157894736842105,web
1819,86836.0,7,63,5,45,2814,494,married,phd,0,0.5526315789473685,meat,4,23,0.43478260869565216,catalog
1820,4023.0,29,1,19,57,2165,8,married,phd,2,0.625,wines,0,15,1.0,deals
1821,30093.0,19,16,7,30,2515,53,married,graduation,0,0.5283018867924528,meat,0,6,0.5,store
1822,57705.0,14,40,6,54,2328,446,married,phd,1,0.8587443946188341,wines,0,18,0.4444444444444444,web
1823,25008.0,72,9,8,32,2306,25,single,graduation,1,0.32,fruits,0,6,0.5,store
1824,83257.0,56,67,6,25,2808,1298,single,2n cycle,0,0.45454545454545453,meat,3,28,0.42857142857142855,store
1825,22280.0,85,2,8,45,2565,11,together,graduation,1,0.36363636363636365,meat,0,4,0.5,store
1826,72159.0,62,53,2,42,2767,1348,married,phd,0,0.6669139465875371,meat,0,21,0.47619047619047616,store
1827,64260.0,1,30,3,59,2693,1544,together,graduation,0,0.5284974093264249,meat,1,14,0.35714285714285715,catalog
1828,82733.0,28,38,4,36,2451,1285,single,phd,0,0.5540856031128405,wines,1,20,0.4,web
1829,74290.0,70,12,6,49,2480,1205,divorced,master,1,0.9302904564315353,wines,2,32,0.3125,web
1830,58217.0,84,13,6,69,2748,90,single,master,3,0.7555555555555555,wines,0,7,0.5714285714285714,store
1831,21024.0,89,18,7,44,2519,66,together,master,0,0.5454545454545454,wines,0,7,0.5714285714285714,store
1832,70116.0,73,29,1,48,2678,1507,married,phd,0,0.46914399469143997,wines,0,23,0.5217391304347826,store
1833,54006.0,42,97,7,35,2808,484,together,graduation,1,0.4194214876033058,meat,0,18,0.4444444444444444,web
1834,69063.0,16,26,3,54,2758,902,married,phd,1,0.738359201773836,wines,0,14,0.35714285714285715,web
1835,11448.0,16,6,6,45,2355,8,divorced,2n cycle,0,0.75,fish,0,4,0.5,store
1836,61825.0,56,27,4,41,2485,397,single,graduation,1,0.4080604534005038,wines,0,15,0.5333333333333333,store
1837,70886.0,65,53,2,49,2417,907,married,graduation,1,0.4487320837927233,wines,0,14,0.35714285714285715,web
1838,69109.0,10,95,4,38,2756,1460,married,graduation,0,0.5636986301369863,wines,2,20,0.35,store
1839,60208.0,13,59,7,47,2789,597,widow,graduation,2,0.8174204355108877,wines,2,29,0.3793103448275862,deals
1840,32889.0,78,8,5,52,2455,47,together,master,2,0.5957446808510638,wines,0,9,0.3333333333333333,deals
1841,34738.0,51,2,6,36,2208,18,single,graduation,1,0.5555555555555556,meat,0,5,0.6,store
1842,30538.0,27,20,10,49,2795,347,together,master,1,0.8184438040345822,wines,0,17,0.5294117647058824,web
1843,82326.0,30,183,2,43,2270,2074,together,2n cycle,0,0.4522661523625844,wines,4,22,0.45454545454545453,catalog
1844,26642.0,71,8,6,53,2279,34,divorced,phd,1,0.4411764705882353,meat,0,7,0.42857142857142855,store
1845,69932.0,97,57,4,56,2541,992,divorced,graduation,1,0.4153225806451613,wines,0,26,0.4230769230769231,store
1846,44503.0,83,8,6,48,2233,40,single,graduation,2,0.775,wines,0,7,0.42857142857142855,store
1847,60200.0,3,26,6,72,2702,659,single,phd,1,0.7617602427921093,wines,0,25,0.44,store
1848,49638.0,71,0,2,68,2230,39,divorced,graduation,1,0.46153846153846156,wines,0,5,0.6,store
1849,23830.0,3,16,7,33,2301,27,single,2n cycle,0,0.2962962962962963,fruits,0,5,0.6,store
1850,33051.0,15,219,9,61,2841,616,widow,master,0,0.3944805194805195,meat,1,21,0.42857142857142855,web
1851,72905.0,52,203,1,62,2318,1312,married,graduation,0,0.3391768292682927,meat,1,20,0.45,store
1852,69702.0,8,57,4,69,2654,982,together,phd,1,0.6761710794297352,wines,0,26,0.38461538461538464,store
1853,70300.0,89,46,8,45,2508,1550,divorced,graduation,1,0.6741935483870968,wines,0,26,0.5,store
1854,70643.0,66,33,6,36,2781,1795,married,phd,0,0.6785515320334262,wines,1,18,0.4444444444444444,catalog
1855,30396.0,22,12,7,51,2219,22,married,phd,1,0.6818181818181818,wines,2,6,0.3333333333333333,deals
1856,50616.0,56,4,7,52,2231,145,divorced,phd,1,0.8827586206896552,wines,0,10,0.4,web
1857,62772.0,74,108,2,51,2565,838,single,master,1,0.6933174224343676,wines,1,23,0.4782608695652174,store
1858,30298.0,48,0,3,35,2200,28,single,phd,0,0.42857142857142855,meat,0,6,0.5,store
1859,52413.0,67,12,7,36,2762,438,single,graduation,1,0.4223744292237443,wines,0,17,0.4117647058823529,web
1860,44155.0,24,14,4,63,2320,32,married,phd,2,0.6875,wines,0,5,0.4,store
1861,86979.0,67,35,2,49,2393,1667,divorced,phd,0,0.5008998200359928,meat,2,16,0.3125,web
1862,76532.0,38,30,5,45,2452,790,together,graduation,2,0.44936708860759494,wines,0,25,0.36,web
1863,42081.0,86,27,6,38,2647,355,married,graduation,1,0.49295774647887325,wines,1,15,0.4,web
1864,67546.0,90,172,3,32,2826,1954,married,phd,0,0.4421699078812692,wines,0,20,0.5,catalog
1865,88420.0,87,153,1,31,2217,1916,together,master,0,0.49947807933194155,wines,3,20,0.4,store
1866,31158.0,62,5,8,35,2677,67,married,graduation,1,0.373134328358209,wines,0,7,0.42857142857142855,store
1867,61671.0,23,28,8,52,2185,704,divorced,graduation,1,0.9105113636363636,wines,2,28,0.35714285714285715,web
1868,69719.0,99,43,1,46,2193,758,single,graduation,0,0.36015831134564646,wines,0,11,0.45454545454545453,store
1869,49160.0,29,15,6,71,2411,221,divorced,graduation,1,0.5520361990950227,wines,0,12,0.5,store
1870,24882.0,52,36,6,42,2817,44,together,basic,1,0.6590909090909091,fish,1,5,0.4,store
1871,90933.0,90,79,1,66,2249,1606,single,phd,0,0.635118306351183,wines,1,15,0.4,catalog
1872,113734.0,9,3,1,75,2191,274,single,phd,0,0.9562043795620438,sweet,0,27,1.0,web
1873,59292.0,71,14,3,70,2540,493,together,phd,1,0.7667342799188641,wines,0,18,0.4444444444444444,store
1874,45759.0,13,4,7,56,2650,64,married,phd,2,0.65625,wines,0,7,0.42857142857142855,store
1875,22148.0,16,11,7,37,2236,38,single,graduation,0,0.39473684210526316,wines,0,5,0.6,store
1876,73395.0,94,11,2,33,2262,386,married,master,0,0.7046632124352331,wines,0,15,0.4,store
1877,29819.0,77,2,6,49,2407,37,divorced,graduation,1,0.6486486486486487,meat,0,9,0.3333333333333333,deals
1878,45688.0,20,9,4,52,2314,297,married,graduation,1,0.9393939393939394,wines,1,14,0.5714285714285714,store
1879,62820.0,51,53,1,66,2573,923,married,graduation,0,0.4312026002166847,wines,0,14,0.42857142857142855,store
1880,60491.0,81,76,5,49,2455,952,married,phd,1,0.6691176470588235,wines,0,28,0.39285714285714285,catalog
1881,33235.0,71,6,7,34,2303,64,together,graduation,1,0.703125,wines,0,7,0.42857142857142855,web
1882,35701.0,36,5,6,61,2626,41,married,graduation,0,0.5121951219512195,wines,0,5,0.6,store
1883,31535.0,95,19,7,40,2435,32,married,master,1,0.46875,wines,1,5,0.4,store
1884,92556.0,32,28,0,60,2229,1235,together,2n cycle,0,0.3991902834008097,wines,0,21,0.6190476190476191,store
1885,67384.0,32,107,5,50,2755,1383,single,graduation,1,0.6919739696312365,wines,1,22,0.36363636363636365,catalog
1886,80573.0,85,15,2,49,2782,1549,together,master,0,0.5351839896707553,wines,0,24,0.5416666666666666,store
1887,77870.0,93,133,8,53,2835,1682,married,graduation,1,0.6046373365041617,wines,3,18,0.2777777777777778,web
1888,52278.0,24,174,8,57,2679,1024,widow,phd,1,0.9306640625,wines,0,31,0.3225806451612903,web
1889,57107.0,44,137,8,52,2833,279,single,graduation,1,0.5698924731182796,wines,3,23,0.34782608695652173,store
1890,18929.0,15,18,6,30,2657,67,married,graduation,0,0.47761194029850745,wines,0,6,0.6666666666666666,store
1891,36038.0,82,7,6,39,2553,40,single,phd,1,0.575,wines,0,8,0.375,web
1892,20180.0,27,18,7,44,2653,119,single,graduation,0,0.35294117647058826,fruits,0,8,0.5,store
1893,34230.0,72,2,7,55,2709,19,together,phd,2,0.7894736842105263,wines,0,4,0.5,store
1894,31878.0,7,23,3,43,2166,47,single,2n cycle,1,0.48936170212765956,wines,0,6,0.6666666666666666,store
